9677	xian4(86)
9678	lu4(202)
967D	yang2(513)
9686	long2(46) long1(10)
968A	dui4(1474)
968E	jie1(1888)
968F	sui2(599)
9690	yin3(109)
9694	ge2(155)
9698	ai4(14)
9699	xi4(37)
969B	ji4(706)
969C	zhang4(98)
96A7	sui4(22)
96A8	sui2(599)
96AA	xian3(222)
96B1	yin3(109)
96B6	li4(73)
96B8	li4(73)
96BE	nan2(795) nan5(344) nan4(82)
96C0	que4(33)
96C4	xiong2(214)
96C6	ji2(751)
96C7	gu4(25)
96CC	ci2(22)
96D5	diao1(38)
96D6	sui1(543)
96D9	shuang1(373)
96DC	za2(356)
96DE	ji1(244)
96E2	li2(790)
96E3	nan2(795) nan5(344) nan4(82)
96E8	yu3(545)
96EA	xue3(465)
96F6	ling2(211)
96F7	lei2(91)
96F9	bao2(15)
96FB	dian4(1775)
96FE	wu4(85)
9700	xu1(750)
9707	zhen4(221)
9709	mei2(38)
970E	sha4(11)
971C	shuang1(62)
971E	xia2(15)
9727	wu4(85)
9732	lu4(241)
9738	ba4(27)
9748	ling2(170) ling5(15)
9752	qing1(828)
9759	jing4(449) jing5(28)
975C	jing4(449) jing5(28)
975E	fei1(688)
9760	kao4(524)
9762	mian4(3227) mian5(1300)
9769	ge2(2148)
9774	xue1(11)
978B	xie2(268)
978F	gong3(125)
97A0	ju1(22)
97AD	bian1(48)
97C1	jiang1(17)
97CC	ren4(11)
97E7	ren4(11)
97F3	yin1(639)
97FF	xiang3(798)
9801	ye4(35)
9802	ding3(445)
9803	qing3(26)
9805	xiang4(236)
9806	shun4(266)
9808	xu1(734)
980C	song4(31)
9810	yu4(221)
9811	wan2(56)
9812	ban1(21)
9813	dun4(204)
9817	po1(55)
9818	ling3(1527)
982D	tou2(3058) tou5(715)
9830	jia2(10)
9838	jing3(13)
983B	pin2(48)
9846	ke1(207)
984C	ti2(1649)
984D	e2(108)
984F	yan2(132)
985B	dian1(49)
985E	lei4(792)
9867	gu4(323)
986B	chan4(72)
986F	xian3(503)
9875	ye4(35)
9876	ding3(445)
9877	qing3(26)
9879	xiang4(236)
987A	shun4(266)
987B	xu1(734)
987D	wan2(56)
987E	gu4(323)
987F	dun4(204)
9881	ban1(21)
9882	song4(31)
9884	yu4(221)
9886	ling3(1527)
9887	po1(55)
9888	jing3(13)
988A	jia2(10)
9891	pin2(48)
9896	ying3(11)
9897	ke1(207)
9898	ti2(1649)
989C	yan2(132)
989D	e2(108)
98A0	dian1(49)
98A4	chan4(72)
98A8	feng1(1185)
98C4	piao1(90)
98CE	feng1(1185)
98D8	piao1(90)
98DB	fei1(943)
98DE	fei1(943)
98DF	shi2(341) shi5(152)
98E2	ji1(37)
98EF	fan4(557)
98F2	yin3(43)
98FC	si4(36)
98FD	bao3(85)
98FE	shi4(40)
9903	jiao3(10)
9905	bing3(40) bing5(35)
990A	yang3(430)
9910	can1(44)
9913	e4(164)
9921	xian4(10)
9928	guan3(241)
9945	man2(37)
9952	rao2(23)
995E	chan2(11)
9965	ji1(37)
996D	fan4(557)
996E	yin3(43)
9970	shi4(40)
9971	bao3(85)
9972	si4(36)
9976	rao2(23)
997A	jiao3(10)
997C	bing3(40) bing5(35)
997F	e4(164)
9985	xian4(10)
9986	guan3(241)
998B	chan2(11)
9992	man2(37)
9996	shou3(492)
9999	xiang1(161)
99AC	ma3(891)
99B1	tuo2(27)
99B3	chi2(35)
99C1	bo2(26)
99D0	zhu4(33)
99D2	ju1(10)
99D5	jia4(59)
99DB	shi3(123)
99DD	tuo5(116) tuo2(25)
99F1	luo4(116)
9A0E	qi2(134)
9A19	pian4(96)
9A30	teng2(91) teng5(28)
9A3E	luo2(21)
9A45	qu1(12)
9A55	jiao1(67)
9A57	yan4(792)
9A5A	jing1(425)
9A5F	zhou4(20)
9A62	l¨¹2(56)
9A6C	ma3(891)
9A6E	tuo2(27)
9A70	chi2(35)
9A71	qu1(12)
9A73	bo2(26)
9A74	l¨¹2(56)
9A76	shi3(123)
9A79	ju1(10)
9A7B	zhu4(33)
9A7C	tuo5(116) tuo2(25)
9A7E	jia4(59)
9A82	ma4(182)
9A84	jiao1(67)
9A86	luo4(116)
9A8C	yan4(792)
9A91	qi2(134)
9A97	pian4(96)
9AA1	luo2(21)
9AA4	zhou4(20)
9AA8	gu3(185) gu2(62)
9ABC	ge2(22)
9AD4	ti3(1746)
9AD8	gao1(3057)
9AE6	mao2(14)
9B27	nao4(186) nao5(68)
9B3C	gui3(224)
9B42	hun2(46)
9B44	po4(11)
9B54	mo2(53)
9B5A	yu2(538)
9BAE	xian1(182) xian5(66)
9BC9	li3(12)
9BE8	jing1(64)
9C77	e4(14)
9C7C	yu2(538)
9C9C	xian1(182) xian5(66)
9CA4	li3(12)
9CB8	jing1(64)
9CC4	e4(14)
9CE5	niao3(190)
9CE7	fu2(12)
9CF3	feng4(16)
9CF4	ming2(66)
9D09	ya1(58)
9D28	ya1(41)
9D3F	ge1(11)
9D51	juan1(16)
9D5D	e2(24)
9D6A	an1(21)
9D72	que5(28)
9D89	chun5(21)
9DD7	ou1(13)
9DF9	ying1(19)
9E1D	li2(14)
9E1F	niao3(190)
9E21	ji1(244)
9E23	ming2(66)
9E25	ou1(13)
9E26	ya1(58)
9E2D	ya1(41)
9E3D	ge1(11)
9E42	li2(14)
9E43	juan1(16)
9E45	e2(24)
9E4A	que5(28)
9E4C	an1(21)
9E51	chun5(21)
9E70	ying1(19)
9E7C	jian3(31)
9E7D	yan2(70)
9E7F	lu4(10)
9E97	li4(215)
9EA5	mai4(146)
9EA6	mai4(146)
9EBB	ma2(159) ma5(11)
9EBC	me5(3394)
9EC3	huang2(347)
9EC4	huang2(347)
9ECE	li2(30)
9ECF	nian2(31)
9ED1	hei1(690)
9ED8	mo4(199)
9EDE	dian3(3816)
9EE8	dang3(2652)
9EEF	an4(8)
9EF4	mei2(13)
9F13	gu3(286)
9F20	shu3(42)
9F3B	bi2(190)
9F4A	qi2(190)
9F50	qi2(190)
9F52	chi3(80)
9F61	ling2(43)
9F7F	chi3(80)
9F84	ling2(43)
9F8D	long2(76)
9F90	pang2(19)
9F99	long2(76)
9F9C	gui1(11)
9F9F	gui1(11)
